Country Name,Indicator Name,Year,Value
El Salvador,GNI per capita (constant 2005 US$),1989,"1,738.92"
El Salvador,GNI per capita (constant 2005 US$),1990,"1,800.06"
El Salvador,GNI per capita (constant 2005 US$),1991,"1,839.27"
El Salvador,GNI per capita (constant 2005 US$),1992,"1,969.95"
El Salvador,GNI per capita (constant 2005 US$),1993,"2,091.39"
El Salvador,GNI per capita (constant 2005 US$),1994,"2,201.92"
El Salvador,GNI per capita (constant 2005 US$),1995,"2,319.77"
El Salvador,GNI per capita (constant 2005 US$),1996,"2,332.68"
El Salvador,GNI per capita (constant 2005 US$),1997,"2,403.20"
El Salvador,GNI per capita (constant 2005 US$),1998,"2,476.81"
El Salvador,GNI per capita (constant 2005 US$),1999,"2,520.36"
El Salvador,GNI per capita (constant 2005 US$),2000,"2,568.48"
El Salvador,GNI per capita (constant 2005 US$),2001,"2,597.17"
El Salvador,GNI per capita (constant 2005 US$),2002,"2,635.30"
El Salvador,GNI per capita (constant 2005 US$),2003,"2,668.19"
El Salvador,GNI per capita (constant 2005 US$),2004,"2,705.14"
El Salvador,GNI per capita (constant 2005 US$),2005,"2,791.82"
El Salvador,GNI per capita (constant 2005 US$),2006,"2,906.78"
El Salvador,GNI per capita (constant 2005 US$),2007,"3,011.81"
El Salvador,GNI per capita (constant 2005 US$),2008,"3,056.45"
El Salvador,GNI per capita (constant 2005 US$),2009,"2,926.78"
El Salvador,GNI per capita (constant 2005 US$),2010,"2,964.15"
El Salvador,GNI per capita (constant 2005 US$),2011,"3,016.25"
El Salvador,GNI per capita (constant 2005 US$),2012,"3,034.32"
El Salvador,GNI per capita (constant 2005 US$),2013,"3,066.51"
El Salvador,GNI per capita (constant 2005 US$),2014,"3,115.20"
Equatorial Guinea,GNI per capita (constant 2005 US$),1980,479.7927134
Equatorial Guinea,GNI per capita (constant 2005 US$),1981,419.4223173
Equatorial Guinea,GNI per capita (constant 2005 US$),1982,380.0224198
Equatorial Guinea,GNI per capita (constant 2005 US$),1983,419.0315248
Equatorial Guinea,GNI per capita (constant 2005 US$),1984,402.0554104
Equatorial Guinea,GNI per capita (constant 2005 US$),1985,422.6087672
Equatorial Guinea,GNI per capita (constant 2005 US$),1986,393.7030152
Equatorial Guinea,GNI per capita (constant 2005 US$),1987,403.5466581
Equatorial Guinea,GNI per capita (constant 2005 US$),1988,397.2160845
Equatorial Guinea,GNI per capita (constant 2005 US$),1989,377.856853
Equatorial Guinea,GNI per capita (constant 2005 US$),1990,399.400058
Equatorial Guinea,GNI per capita (constant 2005 US$),1991,389.0525316
Equatorial Guinea,GNI per capita (constant 2005 US$),1992,513.8455448
Equatorial Guinea,GNI per capita (constant 2005 US$),1993,541.3762569
Equatorial Guinea,GNI per capita (constant 2005 US$),1994,539.4992463
Equatorial Guinea,GNI per capita (constant 2005 US$),1995,577.5352222
Equatorial Guinea,GNI per capita (constant 2005 US$),1996,916.342747
Equatorial Guinea,GNI per capita (constant 2005 US$),1997,"2,347.45"
Equatorial Guinea,GNI per capita (constant 2005 US$),1998,"2,656.39"
Equatorial Guinea,GNI per capita (constant 2005 US$),1999,"3,394.86"
Equatorial Guinea,GNI per capita (constant 2005 US$),2000,"3,572.59"
Equatorial Guinea,GNI per capita (constant 2005 US$),2001,"4,969.13"
Equatorial Guinea,GNI per capita (constant 2005 US$),2002,"6,282.26"
Equatorial Guinea,GNI per capita (constant 2005 US$),2003,"5,558.68"
Equatorial Guinea,GNI per capita (constant 2005 US$),2004,"6,667.69"
Equatorial Guinea,GNI per capita (constant 2005 US$),2005,"6,667.58"
Equatorial Guinea,GNI per capita (constant 2005 US$),2006,"10,220.83"
Equatorial Guinea,GNI per capita (constant 2005 US$),2007,"10,749.20"
Equatorial Guinea,GNI per capita (constant 2005 US$),2008,"9,012.33"
Equatorial Guinea,GNI per capita (constant 2005 US$),2009,"8,124.64"
Equatorial Guinea,GNI per capita (constant 2005 US$),2010,"5,626.13"
Equatorial Guinea,GNI per capita (constant 2005 US$),2011,"5,523.50"
Equatorial Guinea,GNI per capita (constant 2005 US$),2012,"5,692.53"
Equatorial Guinea,GNI per capita (constant 2005 US$),2013,"4,834.38"
Equatorial Guinea,GNI per capita (constant 2005 US$),2014,"4,529.94"
Eritrea,GNI per capita (constant 2005 US$),1992,186.2135486
Eritrea,GNI per capita (constant 2005 US$),1993,211.9256498
Eritrea,GNI per capita (constant 2005 US$),1994,257.2332811
Eritrea,GNI per capita (constant 2005 US$),1995,266.4441507
Eritrea,GNI per capita (constant 2005 US$),1996,280.9243299
Eritrea,GNI per capita (constant 2005 US$),1997,299.6851039
Eritrea,GNI per capita (constant 2005 US$),1998,301.0954027
Eritrea,GNI per capita (constant 2005 US$),1999,293.856669
Eritrea,GNI per capita (constant 2005 US$),2000,273.9343713
Eritrea,GNI per capita (constant 2005 US$),2001,287.0499376
Eritrea,GNI per capita (constant 2005 US$),2002,283.8124907
Eritrea,GNI per capita (constant 2005 US$),2003,265.5859402
Eritrea,GNI per capita (constant 2005 US$),2004,259.5612351
Eritrea,GNI per capita (constant 2005 US$),2005,259.8261893
Eritrea,GNI per capita (constant 2005 US$),2006,250.9587564
Eritrea,GNI per capita (constant 2005 US$),2007,249.0649395
Eritrea,GNI per capita (constant 2005 US$),2008,219.3298989
Eritrea,GNI per capita (constant 2005 US$),2009,223.1182733
Eritrea,GNI per capita (constant 2005 US$),2010,223.1934849
Eritrea,GNI per capita (constant 2005 US$),2011,237.8331814
Estonia,GNI per capita (constant 2005 US$),2000,"6,864.42"
Estonia,GNI per capita (constant 2005 US$),2001,"7,281.77"
Estonia,GNI per capita (constant 2005 US$),2002,"7,773.56"
Estonia,GNI per capita (constant 2005 US$),2003,"8,332.62"
Estonia,GNI per capita (constant 2005 US$),2004,"8,942.87"
Estonia,GNI per capita (constant 2005 US$),2005,"9,933.50"
Estonia,GNI per capita (constant 2005 US$),2006,"10,868.68"
Estonia,GNI per capita (constant 2005 US$),2007,"11,543.05"
Estonia,GNI per capita (constant 2005 US$),2008,"11,116.39"
Estonia,GNI per capita (constant 2005 US$),2009,"9,737.27"
Estonia,GNI per capita (constant 2005 US$),2010,"9,782.00"
Estonia,GNI per capita (constant 2005 US$),2011,"10,576.90"
Estonia,GNI per capita (constant 2005 US$),2012,"11,294.70"
Estonia,GNI per capita (constant 2005 US$),2013,"11,735.53"
Estonia,GNI per capita (constant 2005 US$),2014,"12,080.26"
Ethiopia,GNI per capita (constant 2005 US$),2005,161.4098376
Euro area,GNI per capita (constant 2005 US$),1960,"9,471.12"
Euro area,GNI per capita (constant 2005 US$),1961,"10,001.12"
Euro area,GNI per capita (constant 2005 US$),1962,"10,552.64"
Euro area,GNI per capita (constant 2005 US$),1963,"11,051.10"
Euro area,GNI per capita (constant 2005 US$),1964,"11,551.20"
Euro area,GNI per capita (constant 2005 US$),1965,"12,049.10"
Euro area,GNI per capita (constant 2005 US$),1966,"12,571.38"
Euro area,GNI per capita (constant 2005 US$),1967,"13,141.21"
Euro area,GNI per capita (constant 2005 US$),1968,"13,774.70"
Euro area,GNI per capita (constant 2005 US$),1969,"14,630.67"
Euro area,GNI per capita (constant 2005 US$),1970,"15,378.10"
Euro area,GNI per capita (constant 2005 US$),1971,"15,871.15"
Euro area,GNI per capita (constant 2005 US$),1972,"16,535.62"
Euro area,GNI per capita (constant 2005 US$),1973,"17,445.24"
Euro area,GNI per capita (constant 2005 US$),1974,"17,888.69"
Euro area,GNI per capita (constant 2005 US$),1975,"17,627.12"
Euro area,GNI per capita (constant 2005 US$),1976,"18,432.35"
Euro area,GNI per capita (constant 2005 US$),1977,"18,903.96"
Euro area,GNI per capita (constant 2005 US$),1978,"19,411.55"
Euro area,GNI per capita (constant 2005 US$),1979,"20,103.05"
Euro area,GNI per capita (constant 2005 US$),1980,"20,456.33"
Euro area,GNI per capita (constant 2005 US$),1981,"20,420.08"
Euro area,GNI per capita (constant 2005 US$),1982,"20,474.00"
Euro area,GNI per capita (constant 2005 US$),1983,"20,707.15"
Euro area,GNI per capita (constant 2005 US$),1984,"21,172.42"
Euro area,GNI per capita (constant 2005 US$),1985,"21,647.40"
Euro area,GNI per capita (constant 2005 US$),1986,"22,143.02"
Euro area,GNI per capita (constant 2005 US$),1987,"22,672.93"
Euro area,GNI per capita (constant 2005 US$),1988,"23,587.68"
Euro area,GNI per capita (constant 2005 US$),1989,"24,442.69"
Euro area,GNI per capita (constant 2005 US$),1990,"25,161.19"
Euro area,GNI per capita (constant 2005 US$),1991,"25,695.56"
Euro area,GNI per capita (constant 2005 US$),1992,"25,920.01"
Euro area,GNI per capita (constant 2005 US$),1993,"25,664.39"
Euro area,GNI per capita (constant 2005 US$),1994,"26,110.28"
Euro area,GNI per capita (constant 2005 US$),1995,"26,715.76"
Euro area,GNI per capita (constant 2005 US$),1996,"27,151.18"
Euro area,GNI per capita (constant 2005 US$),1997,"27,827.10"
Euro area,GNI per capita (constant 2005 US$),1998,"28,524.33"
Euro area,GNI per capita (constant 2005 US$),1999,"29,355.18"
Euro area,GNI per capita (constant 2005 US$),2000,"30,370.97"
Euro area,GNI per capita (constant 2005 US$),2001,"30,785.43"
Euro area,GNI per capita (constant 2005 US$),2002,"30,832.07"
Euro area,GNI per capita (constant 2005 US$),2003,"30,954.44"
Euro area,GNI per capita (constant 2005 US$),2004,"31,650.95"
Euro area,GNI per capita (constant 2005 US$),2005,"32,017.62"
Euro area,GNI per capita (constant 2005 US$),2006,"33,029.18"
Euro area,GNI per capita (constant 2005 US$),2007,"33,750.39"
Euro area,GNI per capita (constant 2005 US$),2008,"33,590.55"
Euro area,GNI per capita (constant 2005 US$),2009,"32,145.69"
Euro area,GNI per capita (constant 2005 US$),2010,"32,806.95"
Euro area,GNI per capita (constant 2005 US$),2011,"33,294.45"
Euro area,GNI per capita (constant 2005 US$),2012,"33,100.33"
Euro area,GNI per capita (constant 2005 US$),2013,"32,896.97"
Euro area,GNI per capita (constant 2005 US$),2014,"33,074.49"
European Union,GNI per capita (constant 2005 US$),1970,"13,616.17"
European Union,GNI per capita (constant 2005 US$),1971,"14,034.81"
European Union,GNI per capita (constant 2005 US$),1972,"14,598.49"
European Union,GNI per capita (constant 2005 US$),1973,"15,403.33"
European Union,GNI per capita (constant 2005 US$),1974,"15,631.85"
European Union,GNI per capita (constant 2005 US$),1975,"15,401.43"
European Union,GNI per capita (constant 2005 US$),1976,"16,034.73"
European Union,GNI per capita (constant 2005 US$),1977,"16,402.23"
European Union,GNI per capita (constant 2005 US$),1978,"16,862.93"
European Union,GNI per capita (constant 2005 US$),1979,"17,452.55"
European Union,GNI per capita (constant 2005 US$),1980,"17,615.67"
European Union,GNI per capita (constant 2005 US$),1981,"17,550.80"
European Union,GNI per capita (constant 2005 US$),1982,"17,647.00"
European Union,GNI per capita (constant 2005 US$),1983,"17,931.93"
European Union,GNI per capita (constant 2005 US$),1984,"18,336.02"
European Union,GNI per capita (constant 2005 US$),1985,"18,773.29"
European Union,GNI per capita (constant 2005 US$),1986,"19,236.12"
European Union,GNI per capita (constant 2005 US$),1987,"19,786.90"
European Union,GNI per capita (constant 2005 US$),1988,"20,614.72"
European Union,GNI per capita (constant 2005 US$),1989,"21,296.54"
European Union,GNI per capita (constant 2005 US$),1990,"21,805.34"
European Union,GNI per capita (constant 2005 US$),1991,"22,104.69"
European Union,GNI per capita (constant 2005 US$),1992,"22,264.24"
European Union,GNI per capita (constant 2005 US$),1993,"22,165.46"
European Union,GNI per capita (constant 2005 US$),1994,"22,680.34"
European Union,GNI per capita (constant 2005 US$),1995,"23,324.07"
European Union,GNI per capita (constant 2005 US$),1996,"23,767.29"
European Union,GNI per capita (constant 2005 US$),1997,"24,370.36"
European Union,GNI per capita (constant 2005 US$),1998,"25,031.79"
European Union,GNI per capita (constant 2005 US$),1999,"25,772.51"
European Union,GNI per capita (constant 2005 US$),2000,"26,755.99"
European Union,GNI per capita (constant 2005 US$),2001,"27,244.57"
European Union,GNI per capita (constant 2005 US$),2002,"27,498.17"
European Union,GNI per capita (constant 2005 US$),2003,"27,815.55"
European Union,GNI per capita (constant 2005 US$),2004,"28,496.79"
European Union,GNI per capita (constant 2005 US$),2005,"29,005.54"
European Union,GNI per capita (constant 2005 US$),2006,"29,867.38"
European Union,GNI per capita (constant 2005 US$),2007,"30,565.23"
European Union,GNI per capita (constant 2005 US$),2008,"30,426.62"
European Union,GNI per capita (constant 2005 US$),2009,"29,070.48"
European Union,GNI per capita (constant 2005 US$),2010,"29,699.90"
European Union,GNI per capita (constant 2005 US$),2011,"30,160.01"
European Union,GNI per capita (constant 2005 US$),2012,"29,997.22"
European Union,GNI per capita (constant 2005 US$),2013,"29,930.15"
European Union,GNI per capita (constant 2005 US$),2014,"30,189.80"
Fiji,GNI per capita (constant 2005 US$),2005,"3,711.36"
Finland,GNI per capita (constant 2005 US$),1960,"10,474.48"
Finland,GNI per capita (constant 2005 US$),1961,"11,184.67"
Finland,GNI per capita (constant 2005 US$),1962,"11,428.86"
Finland,GNI per capita (constant 2005 US$),1963,"11,708.38"
Finland,GNI per capita (constant 2005 US$),1964,"12,243.31"
Finland,GNI per capita (constant 2005 US$),1965,"12,841.88"
Finland,GNI per capita (constant 2005 US$),1966,"13,092.22"
Finland,GNI per capita (constant 2005 US$),1967,"13,283.76"
Finland,GNI per capita (constant 2005 US$),1968,"13,514.22"
Finland,GNI per capita (constant 2005 US$),1969,"14,812.00"
Finland,GNI per capita (constant 2005 US$),1970,"15,668.99"
Finland,GNI per capita (constant 2005 US$),1971,"16,012.02"
Finland,GNI per capita (constant 2005 US$),1972,"17,130.39"
Finland,GNI per capita (constant 2005 US$),1973,"18,217.34"
Finland,GNI per capita (constant 2005 US$),1974,"18,710.89"
Finland,GNI per capita (constant 2005 US$),1975,"18,914.55"
Finland,GNI per capita (constant 2005 US$),1976,"18,901.96"
Finland,GNI per capita (constant 2005 US$),1977,"18,834.32"
Finland,GNI per capita (constant 2005 US$),1978,"19,337.31"
Finland,GNI per capita (constant 2005 US$),1979,"20,705.12"
Finland,GNI per capita (constant 2005 US$),1980,"21,757.02"
Finland,GNI per capita (constant 2005 US$),1981,"21,840.51"
Finland,GNI per capita (constant 2005 US$),1982,"22,329.37"
Finland,GNI per capita (constant 2005 US$),1983,"22,890.28"
Finland,GNI per capita (constant 2005 US$),1984,"23,530.18"
Finland,GNI per capita (constant 2005 US$),1985,"24,323.33"
Finland,GNI per capita (constant 2005 US$),1986,"24,972.53"
Finland,GNI per capita (constant 2005 US$),1987,"25,774.82"
Finland,GNI per capita (constant 2005 US$),1988,"27,090.62"
Finland,GNI per capita (constant 2005 US$),1989,"28,105.40"
Finland,GNI per capita (constant 2005 US$),1990,"28,045.17"
Finland,GNI per capita (constant 2005 US$),1991,"26,028.69"
Finland,GNI per capita (constant 2005 US$),1992,"24,753.20"
Finland,GNI per capita (constant 2005 US$),1993,"24,290.87"
Finland,GNI per capita (constant 2005 US$),1994,"25,426.49"
Finland,GNI per capita (constant 2005 US$),1995,"26,632.93"
Finland,GNI per capita (constant 2005 US$),1996,"27,720.64"
Finland,GNI per capita (constant 2005 US$),1997,"29,610.34"
Finland,GNI per capita (constant 2005 US$),1998,"30,986.53"
Finland,GNI per capita (constant 2005 US$),1999,"32,618.20"
Finland,GNI per capita (constant 2005 US$),2000,"34,524.94"
Finland,GNI per capita (constant 2005 US$),2001,"35,553.63"
Finland,GNI per capita (constant 2005 US$),2002,"36,191.80"
Finland,GNI per capita (constant 2005 US$),2003,"36,483.73"
Finland,GNI per capita (constant 2005 US$),2004,"38,318.62"
Finland,GNI per capita (constant 2005 US$),2005,"39,132.27"
Finland,GNI per capita (constant 2005 US$),2006,"40,775.48"
Finland,GNI per capita (constant 2005 US$),2007,"42,439.21"
Finland,GNI per capita (constant 2005 US$),2008,"42,490.37"
Finland,GNI per capita (constant 2005 US$),2009,"39,217.96"
Finland,GNI per capita (constant 2005 US$),2010,"40,232.52"
Finland,GNI per capita (constant 2005 US$),2011,"40,709.35"
Finland,GNI per capita (constant 2005 US$),2012,"39,964.64"
Finland,GNI per capita (constant 2005 US$),2013,"39,269.20"
Finland,GNI per capita (constant 2005 US$),2014,"38,756.23"
Fragile and conflict affected situations,GNI per capita (constant 2005 US$),2005,779.7172342
France,GNI per capita (constant 2005 US$),1960,"11,336.28"
France,GNI per capita (constant 2005 US$),1961,"11,793.71"
France,GNI per capita (constant 2005 US$),1962,"12,417.66"
France,GNI per capita (constant 2005 US$),1963,"12,904.17"
France,GNI per capita (constant 2005 US$),1964,"13,563.59"
France,GNI per capita (constant 2005 US$),1965,"14,048.15"
France,GNI per capita (constant 2005 US$),1966,"14,624.96"
France,GNI per capita (constant 2005 US$),1967,"15,193.42"
France,GNI per capita (constant 2005 US$),1968,"15,718.45"
France,GNI per capita (constant 2005 US$),1969,"16,689.79"
France,GNI per capita (constant 2005 US$),1970,"17,461.07"
France,GNI per capita (constant 2005 US$),1971,"18,254.18"
France,GNI per capita (constant 2005 US$),1972,"18,892.16"
France,GNI per capita (constant 2005 US$),1973,"19,881.59"
France,GNI per capita (constant 2005 US$),1974,"20,545.54"
France,GNI per capita (constant 2005 US$),1975,"20,216.56"
France,GNI per capita (constant 2005 US$),1976,"20,981.84"
France,GNI per capita (constant 2005 US$),1977,"21,607.44"
France,GNI per capita (constant 2005 US$),1978,"22,401.86"
France,GNI per capita (constant 2005 US$),1979,"23,148.63"
France,GNI per capita (constant 2005 US$),1980,"23,494.26"
France,GNI per capita (constant 2005 US$),1981,"23,633.79"
France,GNI per capita (constant 2005 US$),1982,"24,022.15"
France,GNI per capita (constant 2005 US$),1983,"24,048.06"
France,GNI per capita (constant 2005 US$),1984,"24,233.84"
France,GNI per capita (constant 2005 US$),1985,"24,609.13"
France,GNI per capita (constant 2005 US$),1986,"25,168.24"
France,GNI per capita (constant 2005 US$),1987,"25,739.24"
France,GNI per capita (constant 2005 US$),1988,"26,748.30"
France,GNI per capita (constant 2005 US$),1989,"27,679.97"
France,GNI per capita (constant 2005 US$),1990,"28,322.67"
France,GNI per capita (constant 2005 US$),1991,"28,584.20"
France,GNI per capita (constant 2005 US$),1992,"28,954.28"
France,GNI per capita (constant 2005 US$),1993,"28,683.51"
France,GNI per capita (constant 2005 US$),1994,"29,187.07"
France,GNI per capita (constant 2005 US$),1995,"29,678.20"
France,GNI per capita (constant 2005 US$),1996,"30,127.37"
France,GNI per capita (constant 2005 US$),1997,"30,827.55"
France,GNI per capita (constant 2005 US$),1998,"31,825.48"
France,GNI per capita (constant 2005 US$),1999,"32,970.69"
France,GNI per capita (constant 2005 US$),2000,"33,952.24"
France,GNI per capita (constant 2005 US$),2001,"34,340.67"
France,GNI per capita (constant 2005 US$),2002,"34,208.72"
France,GNI per capita (constant 2005 US$),2003,"34,325.46"
France,GNI per capita (constant 2005 US$),2004,"35,092.49"
France,GNI per capita (constant 2005 US$),2005,"35,489.58"
France,GNI per capita (constant 2005 US$),2006,"36,170.18"
France,GNI per capita (constant 2005 US$),2007,"36,823.41"
France,GNI per capita (constant 2005 US$),2008,"36,707.48"
France,GNI per capita (constant 2005 US$),2009,"35,328.83"
France,GNI per capita (constant 2005 US$),2010,"35,933.34"
France,GNI per capita (constant 2005 US$),2011,"36,590.97"
France,GNI per capita (constant 2005 US$),2012,"36,178.15"
France,GNI per capita (constant 2005 US$),2013,"36,311.39"
France,GNI per capita (constant 2005 US$),2014,"36,369.46"
Gabon,GNI per capita (constant 2005 US$),1960,"3,000.86"
Gabon,GNI per capita (constant 2005 US$),1961,"3,396.58"
Gabon,GNI per capita (constant 2005 US$),1962,"3,568.99"
Gabon,GNI per capita (constant 2005 US$),1963,"4,605.77"
Gabon,GNI per capita (constant 2005 US$),1964,"3,766.75"
Gabon,GNI per capita (constant 2005 US$),1965,"4,001.68"
Gabon,GNI per capita (constant 2005 US$),1966,"4,137.73"
Gabon,GNI per capita (constant 2005 US$),1967,"4,191.99"
Gabon,GNI per capita (constant 2005 US$),1968,"4,201.10"
Gabon,GNI per capita (constant 2005 US$),1969,"4,545.52"
Gabon,GNI per capita (constant 2005 US$),1970,"4,903.47"
Gabon,GNI per capita (constant 2005 US$),1971,"5,232.56"
Gabon,GNI per capita (constant 2005 US$),1972,"5,733.37"
Gabon,GNI per capita (constant 2005 US$),1973,"6,118.52"
Gabon,GNI per capita (constant 2005 US$),1974,"8,137.01"
Gabon,GNI per capita (constant 2005 US$),1975,"9,739.94"
Gabon,GNI per capita (constant 2005 US$),1976,"13,135.53"
Gabon,GNI per capita (constant 2005 US$),1977,"11,281.63"
Gabon,GNI per capita (constant 2005 US$),1978,"7,974.31"
Gabon,GNI per capita (constant 2005 US$),1979,"7,467.56"
Gabon,GNI per capita (constant 2005 US$),1980,"7,455.39"
Gabon,GNI per capita (constant 2005 US$),1981,"7,740.33"
Gabon,GNI per capita (constant 2005 US$),1982,"7,347.70"
Gabon,GNI per capita (constant 2005 US$),1983,"7,557.88"
Gabon,GNI per capita (constant 2005 US$),1984,"8,297.62"
Gabon,GNI per capita (constant 2005 US$),1985,"7,860.60"
Gabon,GNI per capita (constant 2005 US$),1986,"7,736.33"
Gabon,GNI per capita (constant 2005 US$),1987,"6,254.39"
Gabon,GNI per capita (constant 2005 US$),1988,"6,864.59"
Gabon,GNI per capita (constant 2005 US$),1989,"7,389.08"
Gabon,GNI per capita (constant 2005 US$),1990,"7,203.50"
Gabon,GNI per capita (constant 2005 US$),1991,"7,471.73"
Gabon,GNI per capita (constant 2005 US$),1992,"6,892.88"
Gabon,GNI per capita (constant 2005 US$),1993,"6,919.46"
Gabon,GNI per capita (constant 2005 US$),1994,"7,171.67"
Gabon,GNI per capita (constant 2005 US$),1995,"7,261.96"
Gabon,GNI per capita (constant 2005 US$),1996,"7,252.54"
Gabon,GNI per capita (constant 2005 US$),1997,"7,483.09"
Gabon,GNI per capita (constant 2005 US$),1998,"7,768.99"
Gabon,GNI per capita (constant 2005 US$),1999,"6,758.47"
Gabon,GNI per capita (constant 2005 US$),2000,"6,019.42"
Gabon,GNI per capita (constant 2005 US$),2001,"6,341.79"
Gabon,GNI per capita (constant 2005 US$),2002,"6,418.66"
Gabon,GNI per capita (constant 2005 US$),2003,"6,283.45"
Gabon,GNI per capita (constant 2005 US$),2004,"5,803.13"
Gabon,GNI per capita (constant 2005 US$),2005,"6,170.30"
Gabon,GNI per capita (constant 2005 US$),2006,"5,525.09"
Gabon,GNI per capita (constant 2005 US$),2007,"5,769.92"
Gabon,GNI per capita (constant 2005 US$),2008,"5,494.69"
Gabon,GNI per capita (constant 2005 US$),2009,"5,743.66"
Gabon,GNI per capita (constant 2005 US$),2010,"5,696.73"
Gabon,GNI per capita (constant 2005 US$),2011,"5,761.11"
Gabon,GNI per capita (constant 2005 US$),2012,"5,776.35"
Gabon,GNI per capita (constant 2005 US$),2013,"6,134.69"
Gabon,GNI per capita (constant 2005 US$),2014,"6,441.68"
"Gambia, The",GNI per capita (constant 2005 US$),1971,354.6184197
"Gambia, The",GNI per capita (constant 2005 US$),1972,342.2952741
"Gambia, The",GNI per capita (constant 2005 US$),1973,367.8805333
"Gambia, The",GNI per capita (constant 2005 US$),1974,381.0238952
"Gambia, The",GNI per capita (constant 2005 US$),1975,420.7358102
"Gambia, The",GNI per capita (constant 2005 US$),1976,446.4634872
"Gambia, The",GNI per capita (constant 2005 US$),1977,450.605984
"Gambia, The",GNI per capita (constant 2005 US$),1978,456.0483462
"Gambia, The",GNI per capita (constant 2005 US$),1979,429.6660743
"Gambia, The",GNI per capita (constant 2005 US$),1980,438.6465752
"Gambia, The",GNI per capita (constant 2005 US$),1981,439.4944197
"Gambia, The",GNI per capita (constant 2005 US$),1982,412.4840259
"Gambia, The",GNI per capita (constant 2005 US$),1983,424.0289074
"Gambia, The",GNI per capita (constant 2005 US$),1984,460.8664133
"Gambia, The",GNI per capita (constant 2005 US$),1985,485.8934033
"Gambia, The",GNI per capita (constant 2005 US$),1986,504.6367329
"Gambia, The",GNI per capita (constant 2005 US$),1987,484.4265927
"Gambia, The",GNI per capita (constant 2005 US$),1988,429.9804661
"Gambia, The",GNI per capita (constant 2005 US$),1989,398.8472408
"Gambia, The",GNI per capita (constant 2005 US$),1990,387.0631917
"Gambia, The",GNI per capita (constant 2005 US$),1991,408.1999157
"Gambia, The",GNI per capita (constant 2005 US$),1992,410.5065754
"Gambia, The",GNI per capita (constant 2005 US$),1993,411.2691589
"Gambia, The",GNI per capita (constant 2005 US$),1994,401.4055271
"Gambia, The",GNI per capita (constant 2005 US$),1995,395.6736337
"Gambia, The",GNI per capita (constant 2005 US$),1996,393.8804823
"Gambia, The",GNI per capita (constant 2005 US$),1997,396.6687758
"Gambia, The",GNI per capita (constant 2005 US$),1998,398.2589263
"Gambia, The",GNI per capita (constant 2005 US$),1999,409.9028013
"Gambia, The",GNI per capita (constant 2005 US$),2000,419.1373606
"Gambia, The",GNI per capita (constant 2005 US$),2001,427.0315638
"Gambia, The",GNI per capita (constant 2005 US$),2002,394.5971192
"Gambia, The",GNI per capita (constant 2005 US$),2003,415.1420015
"Gambia, The",GNI per capita (constant 2005 US$),2004,430.449173
"Gambia, The",GNI per capita (constant 2005 US$),2005,410.8518914
"Gambia, The",GNI per capita (constant 2005 US$),2006,399.5260094
"Gambia, The",GNI per capita (constant 2005 US$),2007,401.7045662
"Gambia, The",GNI per capita (constant 2005 US$),2008,420.1979992
"Gambia, The",GNI per capita (constant 2005 US$),2009,445.0576356
"Gambia, The",GNI per capita (constant 2005 US$),2010,459.2078398
"Gambia, The",GNI per capita (constant 2005 US$),2011,421.3894664
"Gambia, The",GNI per capita (constant 2005 US$),2012,430.4561237
"Gambia, The",GNI per capita (constant 2005 US$),2013,434.6480787
Georgia,GNI per capita (constant 2005 US$),1995,686.00232
Georgia,GNI per capita (constant 2005 US$),1996,798.0130641
Georgia,GNI per capita (constant 2005 US$),1997,952.9520156
Georgia,GNI per capita (constant 2005 US$),1998,"1,007.81"
Georgia,GNI per capita (constant 2005 US$),1999,"1,044.38"
Georgia,GNI per capita (constant 2005 US$),2000,"1,057.86"
Georgia,GNI per capita (constant 2005 US$),2001,"1,086.23"
Georgia,GNI per capita (constant 2005 US$),2002,"1,145.87"
Georgia,GNI per capita (constant 2005 US$),2003,"1,280.79"
Georgia,GNI per capita (constant 2005 US$),2004,"1,375.31"
Georgia,GNI per capita (constant 2005 US$),2005,"1,484.18"
Georgia,GNI per capita (constant 2005 US$),2006,"1,628.09"
Georgia,GNI per capita (constant 2005 US$),2007,"1,801.74"
Georgia,GNI per capita (constant 2005 US$),2008,"1,821.58"
Georgia,GNI per capita (constant 2005 US$),2009,"1,751.58"
Georgia,GNI per capita (constant 2005 US$),2010,"1,816.62"
Georgia,GNI per capita (constant 2005 US$),2011,"1,912.82"
Georgia,GNI per capita (constant 2005 US$),2012,"2,069.56"
Georgia,GNI per capita (constant 2005 US$),2013,"2,119.10"
Georgia,GNI per capita (constant 2005 US$),2014,"2,232.77"
Germany,GNI per capita (constant 2005 US$),1970,"17,562.64"
Germany,GNI per capita (constant 2005 US$),1971,"18,066.54"
Germany,GNI per capita (constant 2005 US$),1972,"18,737.89"
Germany,GNI per capita (constant 2005 US$),1973,"19,577.67"
Germany,GNI per capita (constant 2005 US$),1974,"19,745.94"
Germany,GNI per capita (constant 2005 US$),1975,"19,664.56"
Germany,GNI per capita (constant 2005 US$),1976,"20,745.13"
Germany,GNI per capita (constant 2005 US$),1977,"21,469.29"
Germany,GNI per capita (constant 2005 US$),1978,"22,201.27"
Germany,GNI per capita (constant 2005 US$),1979,"23,066.86"
Germany,GNI per capita (constant 2005 US$),1980,"23,352.12"
Germany,GNI per capita (constant 2005 US$),1981,"23,420.96"
