Country Name,Indicator Name,Year,Value
Dominican Republic,Sanitation Access (% of Pop.),1998,76.6
Dominican Republic,Sanitation Access (% of Pop.),1999,77
Dominican Republic,Sanitation Access (% of Pop.),2000,77.5
Dominican Republic,Sanitation Access (% of Pop.),2001,77.9
Dominican Republic,Sanitation Access (% of Pop.),2002,78.4
Dominican Republic,Sanitation Access (% of Pop.),2003,78.9
Dominican Republic,Sanitation Access (% of Pop.),2004,79.4
Dominican Republic,Sanitation Access (% of Pop.),2005,79.9
Dominican Republic,Sanitation Access (% of Pop.),2006,80.4
Dominican Republic,Sanitation Access (% of Pop.),2007,80.8
Dominican Republic,Sanitation Access (% of Pop.),2008,81.3
Dominican Republic,Sanitation Access (% of Pop.),2009,81.7
Dominican Republic,Sanitation Access (% of Pop.),2010,82.1
Dominican Republic,Sanitation Access (% of Pop.),2011,82.5
Dominican Republic,Sanitation Access (% of Pop.),2012,82.9
Dominican Republic,Sanitation Access (% of Pop.),2013,83.3
Dominican Republic,Sanitation Access (% of Pop.),2014,83.6
Dominican Republic,Sanitation Access (% of Pop.),2015,84
Ecuador,Sanitation Access (% of Pop.),1990,57
Ecuador,Sanitation Access (% of Pop.),1991,58.4
Ecuador,Sanitation Access (% of Pop.),1992,59.7
Ecuador,Sanitation Access (% of Pop.),1993,61
Ecuador,Sanitation Access (% of Pop.),1994,62.3
Ecuador,Sanitation Access (% of Pop.),1995,63.5
Ecuador,Sanitation Access (% of Pop.),1996,64.8
Ecuador,Sanitation Access (% of Pop.),1997,66
Ecuador,Sanitation Access (% of Pop.),1998,67.2
Ecuador,Sanitation Access (% of Pop.),1999,68.5
Ecuador,Sanitation Access (% of Pop.),2000,69.7
Ecuador,Sanitation Access (% of Pop.),2001,70.8
Ecuador,Sanitation Access (% of Pop.),2002,72
Ecuador,Sanitation Access (% of Pop.),2003,73.1
Ecuador,Sanitation Access (% of Pop.),2004,74.2
Ecuador,Sanitation Access (% of Pop.),2005,75.3
Ecuador,Sanitation Access (% of Pop.),2006,76.4
Ecuador,Sanitation Access (% of Pop.),2007,77.4
Ecuador,Sanitation Access (% of Pop.),2008,78.5
Ecuador,Sanitation Access (% of Pop.),2009,79.6
Ecuador,Sanitation Access (% of Pop.),2010,80.7
Ecuador,Sanitation Access (% of Pop.),2011,81.7
Ecuador,Sanitation Access (% of Pop.),2012,82.8
Ecuador,Sanitation Access (% of Pop.),2013,83.8
Ecuador,Sanitation Access (% of Pop.),2014,84.7
Ecuador,Sanitation Access (% of Pop.),2015,84.7
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),1990,73.4
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),1991,74.5
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),1992,75.5
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),1993,76.6
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),1994,77.7
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),1995,78.8
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),1996,79.8
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),1997,81
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),1998,82.1
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),1999,83.2
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),2000,84.3
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),2001,85.5
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),2002,86.6
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),2003,87.7
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),2004,88.8
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),2005,90
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),2006,91.1
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),2007,92.2
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),2008,93.3
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),2009,94.4
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),2010,94.7
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),2011,94.7
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),2012,94.7
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),2013,94.7
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),2014,94.7
"Egypt, Arab Rep.",Sanitation Access (% of Pop.),2015,94.7
El Salvador,Sanitation Access (% of Pop.),1990,51.1
El Salvador,Sanitation Access (% of Pop.),1991,52.1
El Salvador,Sanitation Access (% of Pop.),1992,53.1
El Salvador,Sanitation Access (% of Pop.),1993,54.3
El Salvador,Sanitation Access (% of Pop.),1994,55.6
El Salvador,Sanitation Access (% of Pop.),1995,56.9
El Salvador,Sanitation Access (% of Pop.),1996,58.1
El Salvador,Sanitation Access (% of Pop.),1997,59.3
El Salvador,Sanitation Access (% of Pop.),1998,60.5
El Salvador,Sanitation Access (% of Pop.),1999,61.5
El Salvador,Sanitation Access (% of Pop.),2000,62.4
El Salvador,Sanitation Access (% of Pop.),2001,63.3
El Salvador,Sanitation Access (% of Pop.),2002,64.2
El Salvador,Sanitation Access (% of Pop.),2003,65.1
El Salvador,Sanitation Access (% of Pop.),2004,65.9
El Salvador,Sanitation Access (% of Pop.),2005,66.8
El Salvador,Sanitation Access (% of Pop.),2006,67.7
El Salvador,Sanitation Access (% of Pop.),2007,68.5
El Salvador,Sanitation Access (% of Pop.),2008,69.4
El Salvador,Sanitation Access (% of Pop.),2009,70.2
El Salvador,Sanitation Access (% of Pop.),2010,71
El Salvador,Sanitation Access (% of Pop.),2011,71.8
El Salvador,Sanitation Access (% of Pop.),2012,72.6
El Salvador,Sanitation Access (% of Pop.),2013,73.4
El Salvador,Sanitation Access (% of Pop.),2014,74.2
El Salvador,Sanitation Access (% of Pop.),2015,75
Equatorial Guinea,Sanitation Access (% of Pop.),1994,81.1
Equatorial Guinea,Sanitation Access (% of Pop.),1995,81.1
Equatorial Guinea,Sanitation Access (% of Pop.),1996,81.1
Equatorial Guinea,Sanitation Access (% of Pop.),1997,81.1
Equatorial Guinea,Sanitation Access (% of Pop.),1998,81.1
Equatorial Guinea,Sanitation Access (% of Pop.),1999,80.6
Equatorial Guinea,Sanitation Access (% of Pop.),2000,80.2
Equatorial Guinea,Sanitation Access (% of Pop.),2001,79.7
Equatorial Guinea,Sanitation Access (% of Pop.),2002,79.3
Equatorial Guinea,Sanitation Access (% of Pop.),2003,78.9
Equatorial Guinea,Sanitation Access (% of Pop.),2004,78.4
Equatorial Guinea,Sanitation Access (% of Pop.),2005,78
Equatorial Guinea,Sanitation Access (% of Pop.),2006,77.5
Equatorial Guinea,Sanitation Access (% of Pop.),2007,77.1
Equatorial Guinea,Sanitation Access (% of Pop.),2008,76.7
Equatorial Guinea,Sanitation Access (% of Pop.),2009,76.2
Equatorial Guinea,Sanitation Access (% of Pop.),2010,75.8
Equatorial Guinea,Sanitation Access (% of Pop.),2011,75.4
Equatorial Guinea,Sanitation Access (% of Pop.),2012,74.9
Equatorial Guinea,Sanitation Access (% of Pop.),2013,74.5
Equatorial Guinea,Sanitation Access (% of Pop.),2014,74.5
Equatorial Guinea,Sanitation Access (% of Pop.),2015,74.5
Eritrea,Sanitation Access (% of Pop.),1990,9.3
Eritrea,Sanitation Access (% of Pop.),1991,9.4
Eritrea,Sanitation Access (% of Pop.),1992,9.4
Eritrea,Sanitation Access (% of Pop.),1993,9.5
Eritrea,Sanitation Access (% of Pop.),1994,9.5
Eritrea,Sanitation Access (% of Pop.),1995,9.8
Eritrea,Sanitation Access (% of Pop.),1996,10.1
Eritrea,Sanitation Access (% of Pop.),1997,10.4
Eritrea,Sanitation Access (% of Pop.),1998,10.7
Eritrea,Sanitation Access (% of Pop.),1999,11.1
Eritrea,Sanitation Access (% of Pop.),2000,11.4
Eritrea,Sanitation Access (% of Pop.),2001,11.7
Eritrea,Sanitation Access (% of Pop.),2002,12
Eritrea,Sanitation Access (% of Pop.),2003,12.4
Eritrea,Sanitation Access (% of Pop.),2004,12.7
Eritrea,Sanitation Access (% of Pop.),2005,13
Eritrea,Sanitation Access (% of Pop.),2006,13.3
Eritrea,Sanitation Access (% of Pop.),2007,13.7
Eritrea,Sanitation Access (% of Pop.),2008,14
Eritrea,Sanitation Access (% of Pop.),2009,14.3
Eritrea,Sanitation Access (% of Pop.),2010,14.6
Eritrea,Sanitation Access (% of Pop.),2011,14.9
Eritrea,Sanitation Access (% of Pop.),2012,15.3
Eritrea,Sanitation Access (% of Pop.),2013,15.4
Eritrea,Sanitation Access (% of Pop.),2014,15.6
Eritrea,Sanitation Access (% of Pop.),2015,15.7
Estonia,Sanitation Access (% of Pop.),1990,97
Estonia,Sanitation Access (% of Pop.),1991,96.9
Estonia,Sanitation Access (% of Pop.),1992,96.9
Estonia,Sanitation Access (% of Pop.),1993,96.9
Estonia,Sanitation Access (% of Pop.),1994,96.9
Estonia,Sanitation Access (% of Pop.),1995,96.9
Estonia,Sanitation Access (% of Pop.),1996,96.9
Estonia,Sanitation Access (% of Pop.),1997,96.9
Estonia,Sanitation Access (% of Pop.),1998,96.9
Estonia,Sanitation Access (% of Pop.),1999,96.9
Estonia,Sanitation Access (% of Pop.),2000,97
Estonia,Sanitation Access (% of Pop.),2001,97
Estonia,Sanitation Access (% of Pop.),2002,97
Estonia,Sanitation Access (% of Pop.),2003,97
Estonia,Sanitation Access (% of Pop.),2004,97
Estonia,Sanitation Access (% of Pop.),2005,97.1
Estonia,Sanitation Access (% of Pop.),2006,97.1
Estonia,Sanitation Access (% of Pop.),2007,97.1
Estonia,Sanitation Access (% of Pop.),2008,97.1
Estonia,Sanitation Access (% of Pop.),2009,97.1
Estonia,Sanitation Access (% of Pop.),2010,97.2
Estonia,Sanitation Access (% of Pop.),2011,97.2
Estonia,Sanitation Access (% of Pop.),2012,97.2
Estonia,Sanitation Access (% of Pop.),2013,97.2
Estonia,Sanitation Access (% of Pop.),2014,97.2
Estonia,Sanitation Access (% of Pop.),2015,97.2
Ethiopia,Sanitation Access (% of Pop.),1990,2.6
Ethiopia,Sanitation Access (% of Pop.),1991,2.6
Ethiopia,Sanitation Access (% of Pop.),1992,2.7
Ethiopia,Sanitation Access (% of Pop.),1993,2.8
Ethiopia,Sanitation Access (% of Pop.),1994,2.9
Ethiopia,Sanitation Access (% of Pop.),1995,3
Ethiopia,Sanitation Access (% of Pop.),1996,3
Ethiopia,Sanitation Access (% of Pop.),1997,4.6
Ethiopia,Sanitation Access (% of Pop.),1998,5.9
Ethiopia,Sanitation Access (% of Pop.),1999,7.3
Ethiopia,Sanitation Access (% of Pop.),2000,8.6
Ethiopia,Sanitation Access (% of Pop.),2001,9.9
Ethiopia,Sanitation Access (% of Pop.),2002,11.2
Ethiopia,Sanitation Access (% of Pop.),2003,12.6
Ethiopia,Sanitation Access (% of Pop.),2004,13.9
Ethiopia,Sanitation Access (% of Pop.),2005,15.2
Ethiopia,Sanitation Access (% of Pop.),2006,16.5
Ethiopia,Sanitation Access (% of Pop.),2007,17.8
Ethiopia,Sanitation Access (% of Pop.),2008,19.1
Ethiopia,Sanitation Access (% of Pop.),2009,20.4
Ethiopia,Sanitation Access (% of Pop.),2010,21.7
Ethiopia,Sanitation Access (% of Pop.),2011,23
Ethiopia,Sanitation Access (% of Pop.),2012,24.3
Ethiopia,Sanitation Access (% of Pop.),2013,25.5
Ethiopia,Sanitation Access (% of Pop.),2014,26.8
Ethiopia,Sanitation Access (% of Pop.),2015,28
Euro area,Sanitation Access (% of Pop.),1990,98.44843819
Euro area,Sanitation Access (% of Pop.),1991,98.47231179
Euro area,Sanitation Access (% of Pop.),1992,98.49592861
Euro area,Sanitation Access (% of Pop.),1993,98.52446139
Euro area,Sanitation Access (% of Pop.),1994,98.55077379
Euro area,Sanitation Access (% of Pop.),1995,98.57528317
Euro area,Sanitation Access (% of Pop.),1996,98.59667225
Euro area,Sanitation Access (% of Pop.),1997,98.49363696
Euro area,Sanitation Access (% of Pop.),1998,98.51865667
Euro area,Sanitation Access (% of Pop.),1999,98.54268029
Euro area,Sanitation Access (% of Pop.),2000,98.57134766
Euro area,Sanitation Access (% of Pop.),2001,98.59338752
Euro area,Sanitation Access (% of Pop.),2002,98.62993525
Euro area,Sanitation Access (% of Pop.),2003,98.66241889
Euro area,Sanitation Access (% of Pop.),2004,98.68616264
Euro area,Sanitation Access (% of Pop.),2005,98.71872636
Euro area,Sanitation Access (% of Pop.),2006,98.74705775
Euro area,Sanitation Access (% of Pop.),2007,98.77623287
Euro area,Sanitation Access (% of Pop.),2008,98.801747
Euro area,Sanitation Access (% of Pop.),2009,98.82538123
Euro area,Sanitation Access (% of Pop.),2010,98.85640531
Euro area,Sanitation Access (% of Pop.),2011,98.88309793
Euro area,Sanitation Access (% of Pop.),2012,98.90699876
Euro area,Sanitation Access (% of Pop.),2013,98.91924238
Euro area,Sanitation Access (% of Pop.),2014,98.92729701
Euro area,Sanitation Access (% of Pop.),2015,98.93256968
European Union,Sanitation Access (% of Pop.),1990,96.81846621
European Union,Sanitation Access (% of Pop.),1991,96.88643403
European Union,Sanitation Access (% of Pop.),1992,96.94697764
European Union,Sanitation Access (% of Pop.),1993,96.99204956
European Union,Sanitation Access (% of Pop.),1994,97.03311503
European Union,Sanitation Access (% of Pop.),1995,97.07519211
European Union,Sanitation Access (% of Pop.),1996,96.30385475
European Union,Sanitation Access (% of Pop.),1997,96.2700959
European Union,Sanitation Access (% of Pop.),1998,96.30914303
European Union,Sanitation Access (% of Pop.),1999,96.34668851
European Union,Sanitation Access (% of Pop.),2000,96.39566353
European Union,Sanitation Access (% of Pop.),2001,96.5135279
European Union,Sanitation Access (% of Pop.),2002,96.63766226
European Union,Sanitation Access (% of Pop.),2003,96.74826535
European Union,Sanitation Access (% of Pop.),2004,96.85016773
European Union,Sanitation Access (% of Pop.),2005,96.95980706
European Union,Sanitation Access (% of Pop.),2006,97.05947124
European Union,Sanitation Access (% of Pop.),2007,97.18190107
European Union,Sanitation Access (% of Pop.),2008,97.29089681
European Union,Sanitation Access (% of Pop.),2009,97.38929841
European Union,Sanitation Access (% of Pop.),2010,97.49759117
European Union,Sanitation Access (% of Pop.),2011,97.59310906
European Union,Sanitation Access (% of Pop.),2012,97.6833414
European Union,Sanitation Access (% of Pop.),2013,97.77149395
European Union,Sanitation Access (% of Pop.),2014,97.85337274
European Union,Sanitation Access (% of Pop.),2015,97.86536464
Fiji,Sanitation Access (% of Pop.),1990,56.8
Fiji,Sanitation Access (% of Pop.),1991,58.8
Fiji,Sanitation Access (% of Pop.),1992,60.7
Fiji,Sanitation Access (% of Pop.),1993,62.6
Fiji,Sanitation Access (% of Pop.),1994,64.5
Fiji,Sanitation Access (% of Pop.),1995,66.3
Fiji,Sanitation Access (% of Pop.),1996,68.1
Fiji,Sanitation Access (% of Pop.),1997,69.8
Fiji,Sanitation Access (% of Pop.),1998,71.4
Fiji,Sanitation Access (% of Pop.),1999,73
Fiji,Sanitation Access (% of Pop.),2000,74.6
Fiji,Sanitation Access (% of Pop.),2001,76.2
Fiji,Sanitation Access (% of Pop.),2002,77.7
Fiji,Sanitation Access (% of Pop.),2003,79.3
Fiji,Sanitation Access (% of Pop.),2004,80.8
Fiji,Sanitation Access (% of Pop.),2005,82.3
Fiji,Sanitation Access (% of Pop.),2006,83.8
Fiji,Sanitation Access (% of Pop.),2007,85.3
Fiji,Sanitation Access (% of Pop.),2008,86.8
Fiji,Sanitation Access (% of Pop.),2009,88.2
Fiji,Sanitation Access (% of Pop.),2010,89.6
Fiji,Sanitation Access (% of Pop.),2011,91
Fiji,Sanitation Access (% of Pop.),2012,91.1
Fiji,Sanitation Access (% of Pop.),2013,91.1
Fiji,Sanitation Access (% of Pop.),2014,91.1
Fiji,Sanitation Access (% of Pop.),2015,91.1
Finland,Sanitation Access (% of Pop.),1990,97.1
Finland,Sanitation Access (% of Pop.),1991,97.2
Finland,Sanitation Access (% of Pop.),1992,97.2
Finland,Sanitation Access (% of Pop.),1993,97.2
Finland,Sanitation Access (% of Pop.),1994,97.3
Finland,Sanitation Access (% of Pop.),1995,97.3
Finland,Sanitation Access (% of Pop.),1996,97.3
Finland,Sanitation Access (% of Pop.),1997,97.4
Finland,Sanitation Access (% of Pop.),1998,97.4
Finland,Sanitation Access (% of Pop.),1999,97.4
Finland,Sanitation Access (% of Pop.),2000,97.4
Finland,Sanitation Access (% of Pop.),2001,97.4
Finland,Sanitation Access (% of Pop.),2002,97.5
Finland,Sanitation Access (% of Pop.),2003,97.5
Finland,Sanitation Access (% of Pop.),2004,97.5
Finland,Sanitation Access (% of Pop.),2005,97.5
Finland,Sanitation Access (% of Pop.),2006,97.5
Finland,Sanitation Access (% of Pop.),2007,97.5
Finland,Sanitation Access (% of Pop.),2008,97.5
Finland,Sanitation Access (% of Pop.),2009,97.6
Finland,Sanitation Access (% of Pop.),2010,97.6
Finland,Sanitation Access (% of Pop.),2011,97.6
Finland,Sanitation Access (% of Pop.),2012,97.6
Finland,Sanitation Access (% of Pop.),2013,97.6
Finland,Sanitation Access (% of Pop.),2014,97.6
Finland,Sanitation Access (% of Pop.),2015,97.6
Fragile and conflict affected situations,Sanitation Access (% of Pop.),1991,35.76284527
Fragile and conflict affected situations,Sanitation Access (% of Pop.),1992,35.90986915
Fragile and conflict affected situations,Sanitation Access (% of Pop.),1993,35.60151127
Fragile and conflict affected situations,Sanitation Access (% of Pop.),1994,36.31324722
Fragile and conflict affected situations,Sanitation Access (% of Pop.),1995,36.41119764
Fragile and conflict affected situations,Sanitation Access (% of Pop.),1996,36.8542456
Fragile and conflict affected situations,Sanitation Access (% of Pop.),1997,37.3504011
Fragile and conflict affected situations,Sanitation Access (% of Pop.),1998,38.26813433
Fragile and conflict affected situations,Sanitation Access (% of Pop.),1999,38.71695942
Fragile and conflict affected situations,Sanitation Access (% of Pop.),2000,39.15389809
Fragile and conflict affected situations,Sanitation Access (% of Pop.),2001,39.59095997
Fragile and conflict affected situations,Sanitation Access (% of Pop.),2002,39.98646206
Fragile and conflict affected situations,Sanitation Access (% of Pop.),2003,40.39965528
Fragile and conflict affected situations,Sanitation Access (% of Pop.),2004,40.80590471
Fragile and conflict affected situations,Sanitation Access (% of Pop.),2005,41.21795176
Fragile and conflict affected situations,Sanitation Access (% of Pop.),2006,41.61493943
Fragile and conflict affected situations,Sanitation Access (% of Pop.),2007,42.03556792
Fragile and conflict affected situations,Sanitation Access (% of Pop.),2008,42.46245425
Fragile and conflict affected situations,Sanitation Access (% of Pop.),2009,42.78595475
Fragile and conflict affected situations,Sanitation Access (% of Pop.),2010,43.07682965
Fragile and conflict affected situations,Sanitation Access (% of Pop.),2011,42.59971525
Fragile and conflict affected situations,Sanitation Access (% of Pop.),2012,43.3293467
Fragile and conflict affected situations,Sanitation Access (% of Pop.),2013,42.82775738
Fragile and conflict affected situations,Sanitation Access (% of Pop.),2014,42.85382687
Fragile and conflict affected situations,Sanitation Access (% of Pop.),2015,44.7750814
France,Sanitation Access (% of Pop.),1990,98.7
France,Sanitation Access (% of Pop.),1991,98.7
France,Sanitation Access (% of Pop.),1992,98.7
France,Sanitation Access (% of Pop.),1993,98.7
France,Sanitation Access (% of Pop.),1994,98.7
France,Sanitation Access (% of Pop.),1995,98.7
France,Sanitation Access (% of Pop.),1996,98.7
France,Sanitation Access (% of Pop.),1997,98.7
France,Sanitation Access (% of Pop.),1998,98.7
France,Sanitation Access (% of Pop.),1999,98.7
France,Sanitation Access (% of Pop.),2000,98.7
France,Sanitation Access (% of Pop.),2001,98.7
France,Sanitation Access (% of Pop.),2002,98.7
France,Sanitation Access (% of Pop.),2003,98.7
France,Sanitation Access (% of Pop.),2004,98.7
France,Sanitation Access (% of Pop.),2005,98.7
France,Sanitation Access (% of Pop.),2006,98.7
France,Sanitation Access (% of Pop.),2007,98.7
France,Sanitation Access (% of Pop.),2008,98.7
France,Sanitation Access (% of Pop.),2009,98.7
France,Sanitation Access (% of Pop.),2010,98.7
France,Sanitation Access (% of Pop.),2011,98.7
France,Sanitation Access (% of Pop.),2012,98.7
France,Sanitation Access (% of Pop.),2013,98.7
France,Sanitation Access (% of Pop.),2014,98.7
France,Sanitation Access (% of Pop.),2015,98.7
French Polynesia,Sanitation Access (% of Pop.),1990,97.9
French Polynesia,Sanitation Access (% of Pop.),1991,97.9
French Polynesia,Sanitation Access (% of Pop.),1992,97.9
French Polynesia,Sanitation Access (% of Pop.),1993,97.9
French Polynesia,Sanitation Access (% of Pop.),1994,97.9
French Polynesia,Sanitation Access (% of Pop.),1995,97.9
French Polynesia,Sanitation Access (% of Pop.),1996,97.9
French Polynesia,Sanitation Access (% of Pop.),1997,98
French Polynesia,Sanitation Access (% of Pop.),1998,98
French Polynesia,Sanitation Access (% of Pop.),1999,98
French Polynesia,Sanitation Access (% of Pop.),2000,98
French Polynesia,Sanitation Access (% of Pop.),2001,98.1
French Polynesia,Sanitation Access (% of Pop.),2002,98.1
French Polynesia,Sanitation Access (% of Pop.),2003,98.1
French Polynesia,Sanitation Access (% of Pop.),2004,98.2
French Polynesia,Sanitation Access (% of Pop.),2005,98.2
French Polynesia,Sanitation Access (% of Pop.),2006,98.2
French Polynesia,Sanitation Access (% of Pop.),2007,98.3
French Polynesia,Sanitation Access (% of Pop.),2008,98.3
French Polynesia,Sanitation Access (% of Pop.),2009,98.3
French Polynesia,Sanitation Access (% of Pop.),2010,98.4
French Polynesia,Sanitation Access (% of Pop.),2011,98.4
French Polynesia,Sanitation Access (% of Pop.),2012,98.4
French Polynesia,Sanitation Access (% of Pop.),2013,98.5
French Polynesia,Sanitation Access (% of Pop.),2014,98.5
French Polynesia,Sanitation Access (% of Pop.),2015,98.5
Gabon,Sanitation Access (% of Pop.),1994,38.2
Gabon,Sanitation Access (% of Pop.),1995,38.3
Gabon,Sanitation Access (% of Pop.),1996,38.3
Gabon,Sanitation Access (% of Pop.),1997,38.3
Gabon,Sanitation Access (% of Pop.),1998,38.4
Gabon,Sanitation Access (% of Pop.),1999,38.6
Gabon,Sanitation Access (% of Pop.),2000,38.8
Gabon,Sanitation Access (% of Pop.),2001,39
Gabon,Sanitation Access (% of Pop.),2002,39.2
Gabon,Sanitation Access (% of Pop.),2003,39.4
Gabon,Sanitation Access (% of Pop.),2004,39.6
Gabon,Sanitation Access (% of Pop.),2005,39.8
Gabon,Sanitation Access (% of Pop.),2006,40
Gabon,Sanitation Access (% of Pop.),2007,40.3
Gabon,Sanitation Access (% of Pop.),2008,40.5
Gabon,Sanitation Access (% of Pop.),2009,40.7
Gabon,Sanitation Access (% of Pop.),2010,40.9
Gabon,Sanitation Access (% of Pop.),2011,41.2
Gabon,Sanitation Access (% of Pop.),2012,41.4
Gabon,Sanitation Access (% of Pop.),2013,41.6
Gabon,Sanitation Access (% of Pop.),2014,41.8
Gabon,Sanitation Access (% of Pop.),2015,41.9
"Gambia, The",Sanitation Access (% of Pop.),1992,60.4
"Gambia, The",Sanitation Access (% of Pop.),1993,60.4
"Gambia, The",Sanitation Access (% of Pop.),1994,60.4
"Gambia, The",Sanitation Access (% of Pop.),1995,60.3
"Gambia, The",Sanitation Access (% of Pop.),1996,60.3
"Gambia, The",Sanitation Access (% of Pop.),1997,60.1
"Gambia, The",Sanitation Access (% of Pop.),1998,60
"Gambia, The",Sanitation Access (% of Pop.),1999,59.8
"Gambia, The",Sanitation Access (% of Pop.),2000,59.7
"Gambia, The",Sanitation Access (% of Pop.),2001,59.6
"Gambia, The",Sanitation Access (% of Pop.),2002,59.5
"Gambia, The",Sanitation Access (% of Pop.),2003,59.4
"Gambia, The",Sanitation Access (% of Pop.),2004,59.3
"Gambia, The",Sanitation Access (% of Pop.),2005,59.2
"Gambia, The",Sanitation Access (% of Pop.),2006,59.1
"Gambia, The",Sanitation Access (% of Pop.),2007,59
"Gambia, The",Sanitation Access (% of Pop.),2008,58.9
"Gambia, The",Sanitation Access (% of Pop.),2009,58.9
"Gambia, The",Sanitation Access (% of Pop.),2010,58.8
"Gambia, The",Sanitation Access (% of Pop.),2011,58.8
"Gambia, The",Sanitation Access (% of Pop.),2012,58.7
"Gambia, The",Sanitation Access (% of Pop.),2013,58.8
"Gambia, The",Sanitation Access (% of Pop.),2014,58.8
"Gambia, The",Sanitation Access (% of Pop.),2015,58.9
Georgia,Sanitation Access (% of Pop.),1990,97.8
Georgia,Sanitation Access (% of Pop.),1991,97.8
Georgia,Sanitation Access (% of Pop.),1992,97.8
Georgia,Sanitation Access (% of Pop.),1993,97.8
Georgia,Sanitation Access (% of Pop.),1994,97.8
Georgia,Sanitation Access (% of Pop.),1995,97.8
Georgia,Sanitation Access (% of Pop.),1996,97.7
Georgia,Sanitation Access (% of Pop.),1997,97.6
Georgia,Sanitation Access (% of Pop.),1998,96.9
Georgia,Sanitation Access (% of Pop.),1999,96.3
Georgia,Sanitation Access (% of Pop.),2000,95.7
Georgia,Sanitation Access (% of Pop.),2001,95
Georgia,Sanitation Access (% of Pop.),2002,94.4
Georgia,Sanitation Access (% of Pop.),2003,93.7
Georgia,Sanitation Access (% of Pop.),2004,93.1
Georgia,Sanitation Access (% of Pop.),2005,92.5
Georgia,Sanitation Access (% of Pop.),2006,91.8
Georgia,Sanitation Access (% of Pop.),2007,91.2
Georgia,Sanitation Access (% of Pop.),2008,90.5
Georgia,Sanitation Access (% of Pop.),2009,89.9
Georgia,Sanitation Access (% of Pop.),2010,89.3
Georgia,Sanitation Access (% of Pop.),2011,88.7
Georgia,Sanitation Access (% of Pop.),2012,88.1
Georgia,Sanitation Access (% of Pop.),2013,87.5
Georgia,Sanitation Access (% of Pop.),2014,86.9
Georgia,Sanitation Access (% of Pop.),2015,86.3
Germany,Sanitation Access (% of Pop.),1990,99.2
Germany,Sanitation Access (% of Pop.),1991,99.2
Germany,Sanitation Access (% of Pop.),1992,99.2
Germany,Sanitation Access (% of Pop.),1993,99.2
Germany,Sanitation Access (% of Pop.),1994,99.2
Germany,Sanitation Access (% of Pop.),1995,99.2
Germany,Sanitation Access (% of Pop.),1996,99.2
Germany,Sanitation Access (% of Pop.),1997,99.2
Germany,Sanitation Access (% of Pop.),1998,99.2
Germany,Sanitation Access (% of Pop.),1999,99.2
Germany,Sanitation Access (% of Pop.),2000,99.2
Germany,Sanitation Access (% of Pop.),2001,99.2
Germany,Sanitation Access (% of Pop.),2002,99.2
Germany,Sanitation Access (% of Pop.),2003,99.2
Germany,Sanitation Access (% of Pop.),2004,99.2
Germany,Sanitation Access (% of Pop.),2005,99.2
Germany,Sanitation Access (% of Pop.),2006,99.2
Germany,Sanitation Access (% of Pop.),2007,99.2
Germany,Sanitation Access (% of Pop.),2008,99.2
Germany,Sanitation Access (% of Pop.),2009,99.2
Germany,Sanitation Access (% of Pop.),2010,99.2
Germany,Sanitation Access (% of Pop.),2011,99.2
Germany,Sanitation Access (% of Pop.),2012,99.2
Germany,Sanitation Access (% of Pop.),2013,99.2
Germany,Sanitation Access (% of Pop.),2014,99.2
Germany,Sanitation Access (% of Pop.),2015,99.2
Ghana,Sanitation Access (% of Pop.),1990,7
Ghana,Sanitation Access (% of Pop.),1991,7.3
Ghana,Sanitation Access (% of Pop.),1992,7.6
Ghana,Sanitation Access (% of Pop.),1993,8
Ghana,Sanitation Access (% of Pop.),1994,8.3
Ghana,Sanitation Access (% of Pop.),1995,8.6
Ghana,Sanitation Access (% of Pop.),1996,9
Ghana,Sanitation Access (% of Pop.),1997,9.3
Ghana,Sanitation Access (% of Pop.),1998,9.6
Ghana,Sanitation Access (% of Pop.),1999,10
Ghana,Sanitation Access (% of Pop.),2000,10.3
Ghana,Sanitation Access (% of Pop.),2001,10.6
Ghana,Sanitation Access (% of Pop.),2002,11
Ghana,Sanitation Access (% of Pop.),2003,11.3
